x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
794,981,466,539,672,406,781,547,1713,613
899,1017,467,719,345,373,786,443,988,451
544,523,456,1159,771,508,783,561,1226,564
677,601,449,681,453,1026,775,730,184,1122
1153,931,447,721,797,801,793,1011,1149,695
1457,726,456,871,170,416,782,1074,843,1038
189,578,446,1043,819,150,786,652,777,492
1176,760,447,450,85,-28,782,1056,1058,298
625,879,463,598,433,340,777,773,428,689
567,562,459,1156,567,641,774,763,432,1057
1253,667,459,679,276,731,785,1007,1224,464
1085,1136,451,535,609,605,794,938,818,572
711,687,455,1020,420,323,793,653,1105,1037
1024,588,458,977,744,651,786,989,895,769
1092,928,460,478,547,682,790,951,534,-28
1159,763,468,451,225,639,786,612,778,1090
283,853,467,778,589,563,782,704,660,880
207,757,464,319,138,486,792,796,874,688
288,915,463,561,577,761,784,605,709,840
587,1005,464,538,799,455,794,758,1011,839
389,865,460,703,611,432,791,602,1263,300
853,585,467,1018,446,848,798,1046,876,311
215,848,463,767,521,471,796,740,588,132
836,266,541,1053,586,421,778,518,574,760
862,734,543,1059,758,247,777,711,1188,741
610,592,546,749,71,771,774,544,1510,163
780,1004,535,1295,600,723,788,604,1468,709
1314,982,550,637,653,356,778,896,620,698
768,817,539,1022,246,592,785,926,669,384
644,842,551,860,785,68,787,983,281,846
783,1223,541,938,246,409,779,781,1047,-104
503,796,535,226,735,494,779,590,1213,577
670,734,538,638,559,492,773,772,746,857
531,1253,547,363,610,934,770,575,689,644
1192,563,542,1277,515,654,770,511,787,662
883,1230,540,336,601,431,789,835,612,-156
546,1142,534,731,641,673,798,1007,1151,566
538,1124,537,597,234,734,797,1264,215,307
1354,541,536,741,404,-271,798,887,917,-41
1192,1011,531,918,204,318,805,541,575,318
724,713,539,897,770,869,805,947,1017,1084
763,855,541,624,-25,515,803,596,1162,538
301,619,526,910,405,652,798,901,1317,853
1122,716,528,977,628,502,808,798,1461,469
-101,797,529,1086,321,404,804,693,528,191
1020,416,524,1044,484,685,804,814,1307,483
195,976,525,461,504,355,814,961,1379,545
454,837,534,527,404,802,822,719,1309,758
741,958,520,1218,532,481,816,632,942,359
253,830,519,969,821,591,816,859,258,867
539,877,525,1008,779,747,813,1117,1521,780
381,374,519,707,659,767,822,841,1245,594
493,481,528,1390,350,1015,816,795,1281,876
1127,224,517,733,454,455,829,1173,537,6
257,998,526,905,665,1074,818,1225,1056,784
830,746,517,942,506,127,824,890,886,887
470,583,509,993,459,846,825,605,1544,-116
498,591,511,1007,537,541,817,865,1780,157
1347,872,517,712,468,433,826,768,795,269
1106,1251,514,1030,390,573,820,923,561,755
918,1257,518,793,512,625,816,1049,809,652
1268,740,516,211,509,428,825,887,400,555
1130,754,513,849,381,160,835,921,1238,561
603,546,518,917,930,318,829,911,505,409
312,820,512,730,171,528,844,1043,605,1012
581,674,516,1075,675,472,837,771,510,294
258,803,509,798,469,508,840,491,1025,714
783,581,517,1029,499,598,832,1179,467,645
215,896,525,1063,479,760,832,883,1303,392
649,1280,515,1168,784,516,825,848,1182,1055
625,703,527,1063,608,506,837,831,391,270
623,690,515,1118,298,311,839,814,667,25
622,824,513,565,484,834,823,777,865,667
129,1453,523,1146,732,827,820,1003,798,96
837,596,515,1205,805,596,823,960,663,29
547,802,533,445,674,868,814,814,1548,89
179,812,524,1019,592,768,822,722,699,355
932,730,526,893,425,529,812,1013,690,110
745,1086,519,977,473,931,816,566,1243,560
1031,1096,523,1028,367,837,803,967,477,598
429,1170,533,1308,375,387,798,566,428,722
211,981,540,653,-44,272,806,696,1082,300
653,918,527,833,678,832,790,1015,692,581
830,952,524,635,754,378,789,993,444,467
530,807,539,888,490,1008,796,794,633,1202
735,1057,531,393,443,570,798,1026,1575,899
1022,1105,537,954,386,-45,789,1068,779,806
1136,1049,545,910,176,593,795,476,847,435
774,1201,540,1340,535,681,792,937,802,942
769,1062,544,1053,445,497,790,723,1068,91
1012,1207,533,1050,758,552,787,844,722,378
374,1061,541,671,350,817,789,796,1076,357
122,411,540,833,936,1106,779,536,392,478
505,827,544,1001,699,682,778,815,1087,938
409,1064,532,685,575,450,782,899,669,1145
553,575,541,1530,567,396,789,836,937,973
607,1537,539,616,933,977,777,770,145,92
1308,840,539,834,356,142,788,1078,1298,195
652,879,544,886,229,534,797,1067,453,434
298,595,546,624,443,578,782,842,1151,495
805,665,543,1220,409,451,795,1108,889,1102
745,805,530,374,918,580,791,702,627,1442
926,1175,535,1460,460,909,800,1050,535,1092
1460,400,530,943,766,683,801,934,682,108
878,1033,526,945,501,780,794,827,786,547
782,1028,534,777,598,622,790,1041,1147,1097
1037,884,544,1140,344,460,803,668,973,270
422,643,534,1040,900,187,801,1044,726,379
1142,719,528,512,959,726,794,919,1310,964
786,793,536,1067,575,695,803,1165,915,278
1430,899,529,977,448,251,796,708,971,138
397,500,540,936,469,368,799,886,621,372
413,789,532,777,285,788,806,407,424,742
84,490,528,798,735,346,815,515,964,495
970,1371,522,655,687,694,803,1277,879,-2
967,894,533,772,457,372,811,695,1728,139
324,724,534,888,422,753,811,657,900,935
299,1050,532,941,937,856,801,1128,1015,908
952,1087,524,476,461,86,791,1057,977,849
592,1140,526,574,338,336,806,650,857,103
1216,1505,541,956,753,617,808,1175,1099,313
1381,1000,532,1083,717,602,800,791,552,-46
355,830,525,430,925,663,796,894,762,748
638,506,528,1176,494,128,791,757,223,268
593,1377,535,1029,293,743,805,710,944,381
93,1488,533,259,505,557,805,1208,1288,431
524,566,539,994,119,579,800,1074,1203,606
693,583,536,1166,345,376,800,865,1086,233
156,840,537,648,502,502,790,667,675,1208
552,812,527,1039,652,541,790,659,383,230
-68,1025,539,942,636,504,794,670,255,1133
707,1119,541,891,546,385,784,977,148,667
681,1115,532,526,603,294,789,995,1032,672
1021,702,539,519,437,122,789,780,451,385
595,980,545,1564,748,537,790,872,1308,266
1026,945,543,822,515,351,791,1256,1109,348
252,1394,543,743,437,514,780,455,282,401
914,1187,548,1420,456,899,786,870,400,815
399,1196,533,338,639,537,770,842,817,629
1232,706,543,783,778,709,779,701,784,684
999,927,541,767,416,571,783,752,671,201
421,700,543,1041,755,769,784,335,973,837
757,1197,536,1117,207,405,781,1059,1095,544
831,779,535,1236,233,551,770,776,635,474
764,1339,544,1292,417,350,779,825,1297,261
791,714,539,926,171,695,782,690,844,586
895,435,540,990,709,687,771,1008,704,1279
920,812,551,747,458,829,780,692,756,524
1079,447,541,742,347,472,773,486,712,320
626,1016,553,358,226,633,785,593,791,67
850,620,544,1001,604,474,778,786,954,506
544,536,535,1147,522,931,783,933,1187,1020
1046,974,548,767,560,611,777,803,964,1236
168,677,544,841,394,426,768,1123,777,647
486,945,554,626,632,360,778,653,441,157
1206,1226,554,908,686,601,785,568,1000,629
100,358,544,728,496,700,779,1149,1035,164
899,693,545,760,472,17,769,1149,1167,551
1071,820,535,358,311,879,781,791,810,116
995,628,543,862,317,258,787,503,862,669
36,739,554,1716,595,786,771,456,645,144
777,929,544,754,550,659,780,912,1193,401
773,870,545,1208,614,746,788,542,522,377
1000,943,549,711,536,543,774,1283,1300,393
499,816,542,664,745,677,782,774,772,501
410,910,533,905,812,512,779,879,666,757
1341,897,533,852,529,672,774,921,619,-480
519,264,540,756,384,134,778,835,656,453
203,225,541,735,428,726,788,1111,425,629
164,637,541,557,243,934,785,739,679,626
748,1451,541,697,459,743,784,1099,800,729
744,515,587,271,376,682,785,755,1532,869
546,864,592,1254,580,192,792,571,1035,582
781,985,596,554,728,1037,790,811,818,848
484,711,589,939,473,2,783,808,723,182
680,501,592,1220,647,392,795,657,897,531
1052,652,597,1292,697,417,787,606,100,282
1090,827,593,419,872,920,782,731,1309,709
853,502,587,1014,490,244,791,792,495,759
1281,903,589,280,498,448,790,547,579,864
1332,456,583,1034,450,554,789,945,970,810
1248,1521,585,1036,767,580,782,622,510,300
341,1315,591,915,204,594,783,1030,1199,813
736,899,587,1014,229,616,793,931,1037,398
703,808,586,1159,640,276,793,886,1010,1116
80,643,583,718,674,561,785,733,1192,599
1128,984,590,1191,887,446,798,884,1060,5
370,739,587,1089,551,650,808,810,1508,927
617,915,582,1291,555,1262,805,872,1440,653
988,673,589,763,309,190,799,717,386,239
1278,967,580,639,277,818,806,918,621,192
1069,1086,578,795,583,941,802,922,741,1014
663,1352,587,1437,723,632,809,529,-42,297
119,1233,591,701,455,666,800,793,631,879
103,707,588,312,338,494,819,1084,831,536
1217,644,593,1242,690,832,801,306,674,946
416,1123,580,607,584,290,810,917,371,745
172,696,594,641,101,341,814,779,515,1186
897,1086,587,1070,908,717,822,633,569,268
1413,430,590,1011,857,369,812,641,1138,1077
473,1027,594,824,313,396,814,794,1317,412
1358,1094,577,276,475,779,819,738,500,-127
651,643,581,1116,637,115,815,830,682,226
1000,1291,587,1041,734,732,824,857,1003,548
1051,1218,582,819,578,1017,820,641,953,760
243,632,579,631,676,798,822,867,1271,1012
235,793,592,776,692,873,820,553,1011,520
863,618,596,883,410,989,818,864,932,665
469,777,585,445,503,749,818,663,1760,60
1528,1408,588,791,675,389,828,1019,772,182
726,1130,588,637,581,1033,823,874,699,428
806,350,592,1039,711,313,829,750,896,112
1095,1493,578,609,245,-204,825,1073,483,64
444,713,588,950,770,805,829,927,1492,1025
693,993,582,825,405,605,836,721,1448,211
714,671,581,847,420,211,826,696,687,1285
-89,954,580,666,649,987,831,582,1227,-319
282,691,583,1289,513,877,824,901,397,147
776,803,583,722,670,530,819,963,1144,745
1522,590,588,798,582,374,830,742,700,631
541,1130,595,989,226,730,834,575,910,364
1002,1349,597,1258,448,685,822,784,676,360
844,857,588,671,537,656,831,892,1138,350
759,1053,588,1024,522,365,835,867,518,121
797,632,589,643,331,396,824,623,1139,270
753,842,595,253,704,347,831,870,689,985
240,762,591,780,499,377,827,853,1230,482
735,535,593,1192,602,428,821,536,1516,564
757,900,593,748,455,598,831,380,1227,1430
819,563,589,616,532,865,841,997,929,948
1052,1158,579,892,959,567,840,930,773,774
357,1249,595,791,726,590,835,554,509,350
596,1080,597,645,405,641,839,847,651,542
627,623,598,952,521,150,839,797,789,1203
568,383,589,749,222,523,844,866,166,722
1350,753,592,544,399,748,839,789,706,389
758,915,592,721,645,425,843,1128,446,881
380,812,587,632,590,391,835,994,493,851
642,994,589,114,591,481,845,745,1061,50
1130,904,599,1100,672,589,852,799,446,396
736,691,596,635,959,794,844,1027,1152,97
1351,1245,597,1247,495,434,841,877,750,470
1133,1447,590,1036,437,495,844,781,1067,933
1492,729,589,831,563,89,854,1070,785,-82
182,1111,595,981,691,642,846,629,861,480
460,397,584,980,681,199,850,527,-550,607
621,633,584,1223,656,779,851,740,857,772
991,831,584,1027,790,338,860,645,605,211
500,869,585,1289,922,356,870,581,376,658
435,950,577,771,878,903,866,890,882,273
385,1137,591,821,449,307,867,999,1222,539
844,1303,589,1263,475,757,869,346,1186,579
520,1379,587,1133,423,1001,863,560,1041,663
851,762,576,752,404,390,866,1149,630,1000
978,485,584,640,924,579,865,534,786,787
1018,679,584,1289,507,434,876,904,717,321
1067,1019,592,692,501,707,869,826,1386,1507
810,743,587,1155,499,206,880,1053,1271,641
935,824,581,935,759,670,889,1152,1736,640
448,637,579,895,860,1006,885,965,849,812
700,1043,579,1233,399,915,894,848,578,50
470,1518,588,757,595,601,897,717,1026,358
1104,965,573,1211,876,979,885,940,848,684
694,429,584,351,592,96,893,1055,1384,719
779,1080,585,1005,670,841,893,887,1370,252
1500,751,580,812,245,805,902,1015,712,521
759,1107,590,835,177,408,903,929,709,371
791,1419,575,813,893,871,896,1040,399,52
105,1147,574,885,137,759,894,844,1524,970
933,1225,596,892,821,432,864,748,921,811
858,1182,603,481,271,446,870,870,1243,429
192,1130,596,839,401,634,872,1027,691,407
802,846,586,895,916,644,865,707,938,381
531,728,604,1269,672,917,871,700,226,530
578,767,596,1129,633,275,863,1070,1225,295
1062,582,592,406,519,667,863,552,1354,617
481,640,594,898,562,750,860,917,1175,151
1093,1195,588,1124,772,459,871,599,680,183
895,556,597,337,680,834,863,1067,1344,1138
418,480,599,348,856,451,860,1003,936,797
289,860,606,1077,543,152,867,829,1248,621
444,813,592,1540,381,843,871,1068,1172,436
586,923,598,816,902,641,854,530,1152,778
757,712,597,827,129,276,854,906,957,68
781,1212,590,1995,676,797,854,694,1266,1125
228,520,598,946,277,325,863,1047,940,546
349,868,597,859,779,406,855,1124,1068,830
487,904,599,710,438,694,857,636,1171,457
649,521,607,462,610,512,864,920,1354,1234
152,624,607,774,860,195,859,742,1127,237
386,838,600,1282,828,629,865,767,653,1301
373,893,598,136,725,337,857,797,946,-19
772,720,616,1177,523,696,869,479,303,772
329,1386,599,684,683,523,866,940,783,-69
13,877,602,1251,401,834,860,802,767,334
58,664,611,598,552,-67,866,1021,1374,974
925,1121,607,1151,245,553,869,930,1166,1260
1043,1030,616,693,452,1157,860,962,935,241
593,580,619,623,467,688,862,669,694,552
1088,1021,610,844,953,873,871,910,659,268
578,1007,620,308,871,875,872,1165,423,854
1017,472,619,891,610,655,863,896,773,981
561,1581,628,613,644,298,868,813,841,74
1295,803,620,1111,324,570,867,640,371,357
744,969,625,1015,532,592,876,1069,881,381
662,1166,627,1212,393,132,878,803,1096,410
1191,1455,626,835,265,279,877,505,1257,1167
1092,784,630,1068,304,240,882,877,859,210
83,946,639,335,129,906,888,699,1185,573
449,490,644,816,166,761,896,475,360,441
371,1022,648,957,544,458,895,592,781,242
580,1071,640,814,203,280,888,897,713,833
702,536,639,514,885,711,896,835,925,481
515,1013,640,788,857,606,896,684,1586,309
896,726,641,853,463,450,896,973,373,749
756,808,646,664,522,235,894,571,896,278
571,694,637,521,606,384,892,890,955,436
893,842,608,804,519,716,822,1064,1128,735
1282,1032,615,693,388,848,827,1061,1299,449
1649,918,607,906,968,321,825,989,968,479
790,126,611,675,564,876,815,884,875,300
974,670,616,597,754,651,809,643,590,551
1014,861,617,946,803,776,825,968,1182,654
945,899,612,1030,520,85,814,916,1526,940
620,994,614,859,1072,558,817,862,255,382
1093,431,620,868,740,568,809,580,576,195
972,621,612,815,397,566,809,865,1051,1027
1253,760,610,624,114,298,815,555,1224,15
313,1094,604,684,760,553,823,807,1565,1431
196,1006,609,97,588,1050,821,724,334,411
1134,513,614,540,287,392,812,496,834,-273
1059,865,620,696,539,206,805,708,963,691
749,812,617,1278,592,414,811,433,1510,460
937,529,607,1017,367,796,812,587,1014,691
914,604,616,412,394,289,807,562,1696,775
-28,827,625,1043,661,530,812,407,713,564
662,1407,622,374,514,215,811,753,623,811
432,1072,621,738,460,581,801,839,873,622
-166,982,617,850,427,1152,809,389,828,1174
461,953,622,702,410,618,811,785,598,531
1006,1136,620,951,225,947,807,813,553,-2
679,591,611,892,315,289,803,1026,752,283
1228,775,620,492,620,518,808,861,1217,383
600,940,618,816,709,-132,793,1028,544,966
761,862,623,1132,665,543,802,1001,1177,982
678,912,631,1121,435,723,793,931,907,167
1132,1000,624,521,592,1004,793,804,928,604
622,631,623,755,330,504,803,766,860,879
1499,1215,627,418,824,411,809,847,795,696
1049,1057,623,831,643,394,798,423,1276,666
1213,874,628,952,-149,590,802,658,426,-170
859,579,633,1147,587,1249,807,1051,640,993
1277,783,623,499,310,241,809,1145,929,708
679,1193,1613,56,606,645,780,783,491,648
259,746,1616,494,500,310,772,959,1550,603
582,489,1603,1295,685,866,784,989,1085,1677
784,1347,1614,813,292,789,780,1005,1196,909
655,1155,1609,401,852,581,785,233,520,788
762,1065,1605,914,738,805,783,1167,791,952
675,1178,1609,1113,592,-66,784,781,865,262
186,1096,1612,331,434,138,787,1004,242,485
9,470,1613,1084,634,802,788,1011,825,429
200,1274,1604,1191,620,129,776,680,761,311
343,907,1615,1194,290,498,780,656,661,824
291,394,1613,558,417,951,776,1133,441,490
951,1045,1617,1154,90,599,776,902,1331,292
-111,505,1606,1012,555,768,790,668,720,-56
575,816,1616,881,485,540,780,601,711,917
740,1159,1607,1053,326,325,782,472,1338,-165
1120,907,1616,1049,60,639,780,931,978,887
716,794,1626,895,643,485,786,1082,1413,598
866,429,1606,1039,391,134,783,1027,997,978
620,692,1622,792,734,1004,770,827,213,271
204,996,1621,925,828,551,787,993,597,747
199,1433,1628,1517,678,648,795,1129,378,-306
1192,884,1621,1423,698,882,804,580,328,438
387,844,1624,829,627,520,786,987,955,734
989,681,1626,215,250,634,795,785,875,445
1021,821,1637,765,388,238,801,1040,1190,735
1486,1335,1628,902,563,449,796,987,931,1242
1133,656,1627,1135,571,601,798,1277,874,335
423,895,1625,693,817,-82,796,974,1417,198
572,928,1623,720,546,862,787,758,567,1155
837,565,1630,1440,177,670,793,523,766,531
800,865,1633,961,343,492,803,578,430,543
832,1137,1627,172,344,939,801,674,1153,609
432,438,1635,645,763,597,793,898,974,463
932,417,1636,429,384,307,807,728,1069,842
1313,962,1636,1094,778,371,818,922,1646,788
562,930,1634,546,333,898,819,831,648,-346
701,826,1634,746,700,391,813,1017,1213,-176
346,1108,1637,818,388,359,828,924,1053,487
365,954,1637,375,582,133,822,813,792,815
678,618,1627,661,846,275,827,1064,955,630
368,756,1636,660,647,947,819,732,848,888
281,883,1646,461,624,303,820,916,1016,300
631,943,1637,787,615,847,828,1122,1416,279
747,1139,1639,505,351,564,838,627,1017,-130
1126,1155,1630,632,492,591,847,483,572,933
952,868,1630,498,545,460,836,872,888,223
1072,786,1640,631,784,895,847,633,1498,196
956,1266,1633,1096,432,532,845,854,702,872
522,696,1629,625,762,828,836,903,974,1149
419,1047,1639,1072,261,141,839,1015,995,572
1775,918,1649,985,267,624,844,1076,1081,-34
477,1063,1630,999,240,604,849,1008,399,378
894,1274,1632,380,473,824,849,1000,144,1075
460,813,1630,239,597,574,846,887,1301,534
743,395,1648,1244,926,223,842,995,621,698
474,597,1634,1166,473,521,836,966,798,661
855,942,1640,624,382,912,845,954,1488,26
922,767,1630,886,454,306,848,1017,436,400
952,769,1630,893,635,787,848,1053,-63,179
